 alpha_m, ax_racetraj_mps2, kappa_racetraj_radpm, psi_racetraj_rad, s_racetraj_m, vx_racetraj_mps, width_left_m, width_right_m, x_normvec_m, y_normvec_m, y_ref_m,delta_s,x_bound_l,x_bound_r,x_raceline,x_ref_m,y_bound_l,y_bound_r,y_raceline
-0.192262,-1.60393,0.0317708,-2.4235,386.75,19.2925,1.91307,11.2159,-0.771109,-0.636703,-203.994,2.99433,-26.472,-36.5959,-27.7989,-27.9472,-202.776,-211.135,-203.871
-0.190262,-1.58648,0.0325215,-2.3593,389.745,19.1257,1.90201,10.7859,-0.70844,-0.705771,-206.224,2.99167,-24.577,-33.5656,-25.7897,-25.9245,-204.882,-213.837,-206.09
-0.194436,-1.41282,0.0339038,-2.2267,392.736,18.7984,1.90107,10.3038,-0.636501,-0.771276,-208.251,2.98626,-22.4903,-30.2587,-23.5766,-23.7003,-206.785,-216.198,-208.101
-0.2,-1.40937,0.0347601,-2.15814,395.722,18.6476,1.95681,9.8198,-0.554279,-0.832331,-210.044,2.98323,-20.2038,-26.7314,-21.1776,-21.2885,-208.415,-218.217,-209.877
-0.2,-1.08033,0.0361189,-2.01682,398.706,18.3509,2.03747,9.41577,-0.460818,-0.887495,-211.572,2.98741,-17.7638,-23.0416,-18.6105,-18.7027,-209.764,-219.928,-211.394
-0.188515,-1.02279,0.0373593,-1.94342,401.693,18.2329,2.13209,9.10974,-0.359457,-0.933162,-212.807,2.98972,-15.1941,-19.235,-15.8927,-15.9605,-210.817,-221.308,-212.631
-0.177644,-0.832744,0.0386936,-1.79141,404.683,18.0164,2.23822,8.90557,-0.253888,-0.967234,-213.731,2.98456,-12.5293,-15.3585,-13.0524,-13.0975,-211.566,-222.345,-213.559
-0.175773,-0.748638,0.0394295,-1.71345,407.667,17.9238,2.30412,8.80616,-0.143543,-0.989644,-214.33,2.97302,-9.82422,-11.419,-10.1297,-10.155,-212.049,-223.045,-214.156
-0.182666,-0.530686,0.0400644,-1.63401,410.64,17.8402,2.24603,8.78932,-0.0276293,-0.999618,-214.587,2.95886,-7.1119,-7.4168,-7.16891,-7.17395,-212.342,-223.373,-214.405
-0.193136,-0.0125641,0.0422187,-1.46994,413.599,17.76,2.04751,8.81898,0.094119,-0.995561,-214.49,2.94808,-4.38836,-3.36562,-4.21383,-4.19565,-212.451,-223.27,-214.298
-0.2,0,0.0427674,-1.38499,416.547,17.7586,1.87854,8.84801,0.221446,-0.975173,-214.022,2.94979,-1.6772,0.698147,-1.3055,-1.26121,-212.19,-222.65,-213.827
-0.193477,0.11926,0.0424291,-1.2141,419.497,17.7586,1.96017,8.81408,0.345863,-0.938285,-213.175,2.96239,0.911091,4.63751,1.52213,1.58904,-211.336,-221.445,-212.994
-0.18232,0.355862,0.041616,-1.13022,422.46,17.772,2.37839,8.69565,0.459115,-0.888377,-211.971,2.97625,3.22684,8.3111,4.23509,4.31879,-209.858,-219.696,-211.809
-0.175599,0.557639,0.0405371,-0.966218,425.436,17.8682,3.0002,8.57283,0.561538,-0.827451,-210.438,2.98612,5.20823,11.7069,6.79435,6.89296,-207.956,-217.532,-210.293
-0.178114,0.622498,0.0400543,-0.885775,428.422,17.9304,3.59934,8.53601,0.654141,-0.756372,-208.608,2.98958,6.92197,14.8602,9.15994,9.27645,-205.886,-215.065,-208.474
-0.188985,0.667626,0.0392862,-0.727202,431.411,18.0731,4.01976,8.57914,0.737625,-0.67521,-206.511,2.98692,8.46911,17.7624,11.2948,11.4342,-203.797,-212.304,-206.383
-0.2,0.780828,0.0386241,-0.649387,434.398,18.1468,4.25768,8.69667,0.812286,-0.583259,-204.176,2.98261,9.87262,20.3953,13.1686,13.3311,-201.693,-209.248,-204.059
-0.2,-0.120732,0.0391847,-0.494403,437.381,18.3009,4.32308,8.86465,0.875703,-0.482851,-201.635,2.98059,11.1493,22.6978,14.7599,14.935,-199.548,-205.915,-201.539
-0.196377,-0.392091,0.0391653,-0.416157,440.362,18.2877,4.23637,9.00547,0.925939,-0.377674,-198.926,2.97794,12.3059,24.5671,16.0467,16.2285,-197.326,-202.327,-198.852
-0.194735,-0.433413,0.0393664,-0.259346,443.34,18.1955,4.02586,9.00656,0.963392,-0.268096,-196.088,2.97339,13.32,25.8754,17.0109,17.1985,-195.009,-198.503,-196.036
-0.195688,-0.252056,0.0396747,-0.180404,446.313,18.1478,3.68871,8.817,0.988088,-0.15389,-193.162,2.96794,14.1872,26.5439,17.6386,17.8319,-192.594,-194.519,-193.132
-0.198196,0,0.0411164,-0.0190027,449.281,18.12,3.22542,8.49571,0.999384,-0.035093,-190.186,2.96418,14.8923,26.6062,17.9177,18.1157,-190.072,-190.484,-190.179
-0.2,0.0115143,0.0410814,0.0631122,452.245,18.12,2.70581,8.15197,0.996043,0.0888754,-187.2,2.96833,15.3417,26.1565,17.8376,18.0368,-187.44,-186.475,-187.217
-0.188211,0.524531,0.039391,0.224167,455.213,18.1494,2.29535,7.85747,0.977086,0.212845,-184.243,2.98322,15.341,25.2612,17.3999,17.5838,-184.732,-182.571,-184.283
-0.162368,0.458232,0.0393419,0.302786,458.197,18.2071,2.03551,7.61984,0.944876,0.327429,-181.354,2.99844,14.8457,23.9688,16.6156,16.769,-182.02,-178.859,-181.407
-0.142999,0.544906,0.0386311,0.458832,461.195,18.3127,1.87638,7.41323,0.90246,0.430773,-178.566,3.00476,13.93,22.3135,15.4943,15.6233,-179.374,-175.373,-178.628
-0.144045,0.659809,0.0380415,0.535361,464.2,18.372,1.87451,7.181,0.851154,0.524917,-175.916,2.99741,12.5826,20.2903,14.0555,14.1781,-176.9,-172.147,-175.992
-0.167944,1.14144,0.0359756,0.684311,467.197,18.5345,2.16389,6.90214,0.791583,0.611061,-173.439,2.97411,10.7518,17.9283,12.3318,12.4647,-174.761,-169.221,-173.541
-0.2,2.07076,0.0328343,0.753019,470.171,18.6571,2.54362,6.58825,0.72248,0.691392,-171.169,2.94094,8.67666,15.2742,10.3699,10.5144,-172.928,-166.614,-171.308
-0.2,3.73517,0.0265543,0.872093,473.112,19.1763,2.84108,6.25634,0.647932,0.761698,-169.14,2.93209,6.5179,12.4124,8.22914,8.35872,-171.304,-164.375,-169.293
-0.159635,4.66031,0.0231007,0.921767,476.044,19.5617,3.02781,5.93222,0.582237,0.813019,-167.332,2.95191,4.27008,9.48694,5.94004,6.03298,-169.793,-162.509,-167.461
-0.102788,4.9,0.0144157,0.99702,478.996,20.5151,3.15953,5.58101,0.534166,0.84538,-165.684,2.98143,1.8875,6.5564,3.52031,3.57522,-168.355,-160.966,-165.771
-0.0484687,4.9,0.0099523,1.02135,481.978,20.987,3.26755,5.20386,0.505569,0.862786,-164.139,3.01035,-0.628413,3.65447,0.999056,1.02356,-166.958,-159.649,-164.18
-0.010201,-11.1602,-0.0002735,1.04107,484.988,21.2619,3.34869,4.81731,0.497497,0.867466,-162.634,3.0352,-3.24981,0.812754,-1.58892,-1.58384,-165.539,-158.455,-162.643
0.008663,-9.0907,-0.0057423,1.03503,488.023,20.1857,3.47883,4.40913,0.509868,0.860252,-161.11,3.05636,-5.9826,-1.96078,-4.20444,-4.20886,-164.103,-157.317,-161.103
0.0155652,-5.82767,-0.0180768,0.987484,491.08,18.4897,3.75865,3.93504,0.540793,0.841156,-159.509,3.05671,-8.84496,-4.68427,-6.80389,-6.81231,-162.67,-156.199,-159.495
0.033852,-4.83132,-0.024083,0.945442,494.136,17.8488,4.21334,3.382,0.587535,0.809199,-157.787,3.02583,-11.8148,-7.35226,-9.31941,-9.3393,-161.197,-155.051,-157.76
0.0812302,-3.59911,-0.0334426,0.829423,497.162,16.8273,4.81877,2.7802,0.649007,0.760783,-155.918,2.97405,-14.8501,-9.91831,-11.67,-11.7227,-159.584,-153.803,-155.856
0.147669,-3.14812,-0.0368372,0.759257,500.136,16.3943,5.41314,2.23619,0.723639,0.690178,-153.872,2.92046,-17.8121,-12.2768,-13.7881,-13.895,-157.608,-152.329,-153.77
0.2,-2.75489,-0.0437694,0.598034,503.057,15.6561,5.76895,1.93966,0.806175,0.591678,-151.622,2.89602,-20.4395,-14.225,-15.6275,-15.7888,-155.036,-150.475,-151.504
0.2,-2.3525,-0.0454937,0.508501,505.953,15.3005,5.77458,2.01852,0.888147,0.459559,-149.14,2.9412,-22.4652,-15.5438,-17.1589,-17.3365,-151.794,-148.213,-149.048
0.116419,-1.04091,-0.0534719,0.311115,508.894,14.7361,5.51392,2.38194,0.952235,0.305367,-146.403,3.01752,-23.7232,-16.2045,-18.3618,-18.4727,-148.087,-145.675,-146.367
0.0060147,-0.889219,-0.0584951,0.19938,511.911,14.5943,5.12096,2.8353,0.988642,0.150291,-143.46,3.05579,-24.2228,-16.357,-19.1541,-19.1601,-144.23,-143.034,-143.459
-0.0416569,-0.718303,-0.0617328,-0.0425525,514.967,14.367,4.64951,3.17103,0.999991,-0.004217,-140.42,3.04709,-24.0332,-16.2127,-19.4254,-19.3837,-140.4,-140.433,-140.42
0.0013287,-0.784881,-0.0620136,-0.165795,518.014,14.2668,4.44741,3.22555,0.986347,-0.164678,-137.391,2.99871,-23.5159,-15.9477,-19.1279,-19.1292,-136.659,-137.923,-137.392
0.101766,-1.23684,-0.0617359,-0.41304,521.013,14.0027,4.72189,2.99837,0.942463,-0.33431,-134.484,2.93253,-22.8325,-15.5564,-18.2864,-18.3823,-132.905,-135.486,-134.518
0.189125,-0.689101,-0.0608064,-0.535489,523.946,13.8251,5.34926,2.55428,0.857424,-0.51461,-131.806,2.8978,-21.715,-14.9383,-16.9663,-17.1284,-129.054,-133.121,-131.904
0.2,0,-0.0716639,-0.80463,526.843,13.7251,6.04757,2.11851,0.728742,-0.684789,-129.466,2.91347,-19.765,-13.8141,-15.2122,-15.3579,-125.325,-130.917,-129.603
0.196127,0.334794,-0.0698867,-0.945821,529.757,13.7251,6.21685,1.92201,0.576978,-0.81676,-127.536,2.93212,-16.7166,-12.0206,-13.0164,-13.1296,-122.458,-129.105,-127.696
0.2,3.4093,-0.0507893,-1.18466,532.689,14.0953,5.42839,2.01571,0.41222,-0.911084,-126.062,2.94658,-12.7933,-9.72465,-10.4731,-10.5556,-121.117,-127.899,-126.245
0.129609,4.31259,-0.0432748,-1.2789,535.635,14.5707,4.52614,2.44039,0.246277,-0.969199,-125.087,2.99549,-8.8625,-7.1468,-7.7159,-7.74782,-120.7,-127.452,-125.212
-0.0209512,4.11699,-0.0381879,-1.44298,538.631,15.675,3.8454,3.09437,0.111521,-0.993762,-124.562,3.04031,-5.22514,-4.45121,-4.79863,-4.7963,-120.74,-127.637,-124.541
-0.154083,4.34467,-0.0349225,-1.51583,541.671,16.1914,3.26089,3.78325,0.0212292,-0.999775,-124.372,3.03554,-1.84314,-1.6936,-1.77719,-1.77391,-121.111,-128.154,-124.218
-0.2,5.03431,-0.0209944,-1.62547,544.707,17.3138,2.75538,4.39051,-0.0391615,-0.999233,-124.403,3.0118,1.35743,1.07759,1.25736,1.24953,-121.65,-128.79,-124.203
-0.193504,5.00573,-0.0167667,-1.66321,547.719,17.8854,2.34359,4.87394,-0.0901584,-0.995927,-124.597,2.99707,4.45582,3.80509,4.26197,4.24452,-122.263,-129.452,-124.405
-0.18108,4.95159,-0.0140729,-1.7244,550.716,18.9682,2.03044,5.23778,-0.137457,-0.990508,-124.939,2.98972,7.4919,6.49283,7.23769,7.2128,-122.928,-130.127,-124.76
-0.172608,4.92586,-0.0128265,-1.75128,553.705,19.4829,1.83732,5.49217,-0.179407,-0.983775,-125.413,2.98828,10.4866,9.17159,10.1879,10.1569,-123.605,-130.816,-125.243
-0.169605,4.9,-0.0107185,-1.79828,556.694,20.466,1.73495,5.65084,-0.216194,-0.97635,-126.004,2.99084,13.4545,11.8578,13.1161,13.0794,-124.31,-131.521,-125.838
-0.17133,4.9,-0.0097007,-1.81869,559.685,20.939,1.72298,5.71631,-0.247712,-0.968834,-126.698,2.99572,16.4097,14.5669,16.0253,15.9829,-125.028,-132.236,-126.532
-0.176051,4.9,-0.0076718,-1.85341,562.68,21.8543,1.7898,5.67567,-0.274047,-0.961716,-127.479,3.00146,19.3604,17.3145,18.9181,18.8699,-125.758,-132.937,-127.31
-0.181954,4.9,-0.006642,-1.86772,565.682,22.2979,1.92493,5.55765,-0.295309,-0.955402,-128.334,3.00689,22.3113,20.1017,21.7966,21.7429,-126.495,-133.643,-128.16
-0.18768,4.9,-0.0044915,-1.88999,568.689,23.1595,2.11794,5.38331,-0.311636,-0.950202,-129.246,3.01109,25.2646,22.9269,24.663,24.6045,-127.234,-134.362,-129.068
-0.192562,4.9,-0.0033964,-1.89787,571.7,23.5786,2.34952,5.16661,-0.323135,-0.946353,-130.203,3.01344,28.2165,25.7878,27.5195,27.4573,-127.979,-135.092,-130.02
-0.196635,4.88025,-0.0012148,-1.90688,574.713,24.395,2.61875,4.916,-0.329958,-0.943995,-131.187,3.01345,31.1679,28.6818,30.3687,30.3038,-128.715,-135.828,-131.002
-0.2,4.86042,-0.0003714,-1.90847,577.727,24.7916,2.89198,4.65214,-0.331962,-0.943293,-132.186,3.01131,34.1066,31.6023,33.213,33.1466,-129.458,-136.574,-131.997
-0.2,4.82192,0.0007579,-1.90749,580.738,25.5617,3.16222,4.3887,-0.330348,-0.943859,-133.184,3.00857,37.0328,34.5383,36.0542,35.9881,-130.199,-137.326,-132.995
-0.19748,4.80321,0.0011055,-1.90563,583.746,25.9359,3.42763,4.13673,-0.327561,-0.94483,-134.174,3.00591,39.9526,37.4748,38.8945,38.8298,-130.935,-138.082,-133.987
-0.195329,4.76678,0.0013635,-1.90066,586.752,26.6644,3.66745,3.88918,-0.324352,-0.945937,-135.154,3.00317,42.8617,40.4107,41.7355,41.6721,-131.685,-138.833,-134.969
-0.193902,4.74903,0.0015018,-1.8978,589.756,27.0193,3.86986,3.65655,-0.320553,-0.947231,-136.122,3.00041,45.7561,43.3435,44.5777,44.5156,-132.457,-139.586,-135.939
-0.193227,4.71442,0.0017617,-1.89128,592.756,27.7117,4.06655,3.43319,-0.316204,-0.948691,-137.078,2.99764,48.6465,46.2751,47.4217,47.3606,-133.22,-140.335,-136.895
-0.193305,4.69752,0.0018917,-1.88763,595.754,28.0496,4.25792,3.22455,-0.31129,-0.950315,-138.019,2.99489,51.5333,49.204,50.268,50.2078,-133.973,-141.083,-137.835
-0.194109,4.6645,0.0021481,-1.87955,598.749,28.71,4.44033,3.03953,-0.30581,-0.952093,-138.944,2.99218,54.4155,52.1281,53.1169,53.0576,-134.716,-141.838,-138.759
-0.195587,4.64836,0.0022752,-1.87513,601.741,29.0329,4.62723,2.86543,-0.299757,-0.954016,-139.85,2.98956,57.2975,55.0515,55.9691,55.9104,-135.436,-142.584,-139.664
-0.197667,4.61676,0.0024825,-1.86555,604.73,29.6648,4.80099,2.71441,-0.293131,-0.956072,-140.737,2.98704,60.1742,57.9712,58.8248,58.7669,-136.147,-143.332,-140.548
-0.2,4.60129,0.0024885,-1.86058,607.717,29.9742,4.94819,2.58597,-0.285917,-0.958254,-141.602,2.98469,63.0421,60.888,61.6846,61.6274,-136.861,-144.08,-141.411
-0.2,4.57097,0.0012992,-1.85258,610.702,30.5806,5.07288,2.4811,-0.278146,-0.960539,-142.445,2.98259,65.9034,63.8023,64.548,64.4924,-137.572,-144.828,-142.253
-0.18905,4.55611,0.0002648,-1.85102,613.685,30.8779,5.18325,2.40291,-0.269689,-0.962947,-143.262,2.98118,68.7604,66.7145,67.4135,67.3625,-138.271,-145.576,-143.08
-0.153386,-12.651,-0.000908,-1.85303,616.666,30.5608,5.26688,2.34706,-0.261047,-0.965326,-144.054,2.98201,71.613,69.6254,70.2781,70.2381,-138.97,-146.319,-143.906
-0.0873561,-12.9109,-0.0006665,-1.8546,619.648,29.722,5.35007,2.31058,-0.255104,-0.966914,-144.822,2.98586,74.4843,72.53,73.1417,73.1194,-139.649,-147.056,-144.738
-0.004014,-13.1353,-0.0004674,-1.85688,622.634,27.9238,5.42598,2.29039,-0.253757,-0.967268,-145.58,2.99187,77.3832,75.4251,76.0073,76.0063,-140.332,-147.796,-145.577
0.081491,-13.2557,-0.000336,-1.85768,625.625,26.9674,5.48859,2.26328,-0.25682,-0.966459,-146.343,3.00009,80.3079,78.317,78.8774,78.8983,-141.038,-148.53,-146.422
0.154305,-13.3738,-0.000203,-1.85904,628.626,24.9253,5.55331,2.22336,-0.264116,-0.964491,-147.123,3.01108,83.2618,81.2079,81.7544,81.7951,-141.767,-149.268,-147.272
0.2,-13.0251,0.0001933,-1.85905,631.637,23.8289,5.6388,2.15305,-0.276204,-0.961099,-147.936,3.02679,86.2539,84.1018,84.6412,84.6965,-142.516,-150.005,-148.128
0.2,-11.2733,0.0025086,-1.85502,634.663,21.5981,5.76924,2.04557,-0.29024,-0.956954,-148.794,3.044,89.2764,87.0083,87.5439,87.602,-143.274,-150.752,-148.986
0.15318,-9.6207,0.0052837,-1.84723,637.707,20.5286,5.92995,1.87154,-0.29091,-0.95675,-149.685,3.04523,92.2376,89.9681,90.468,90.5126,-144.012,-151.476,-149.832
0.0850667,-7.28021,0.0149823,-1.80673,640.753,18.7075,6.05146,1.73429,-0.268096,-0.963392,-150.541,3.02756,95.0537,92.9664,93.4085,93.4313,-144.711,-152.212,-150.623
0.0037486,-6.60913,0.0193841,-1.77245,643.78,17.9129,6.05581,1.77123,-0.22197,-0.975054,-151.288,2.99808,97.7059,95.9686,96.3609,96.3617,-145.384,-153.016,-151.292
-0.0764214,-5.538,0.0276709,-1.67874,646.778,16.444,5.88517,2.02667,-0.150665,-0.988585,-151.854,2.97111,100.194,99.0018,99.3187,99.3072,-146.036,-153.858,-151.778
-0.13392,-4.52854,0.03207,-1.61901,649.749,15.7566,5.46772,2.52084,-0.052975,-0.998596,-152.164,2.96936,102.561,102.137,102.278,102.271,-146.704,-154.681,-152.03
-0.15772,-2.45338,0.045672,-1.46363,652.719,14.682,4.79818,3.29776,0.0688091,-0.99763,-152.146,2.98069,104.926,105.483,105.246,105.256,-147.359,-155.436,-151.988
-0.171408,-2.03443,0.053688,-1.36474,655.699,14.3442,3.92907,4.37457,0.209493,-0.97781,-151.732,2.95254,107.406,109.146,108.193,108.229,-147.89,-156.01,-151.565
-0.195811,-0.480444,0.0631989,-1.1318,658.652,13.8644,2.96385,5.64362,0.372063,-0.928208,-150.871,2.91445,109.98,113.182,111.01,111.082,-148.12,-156.11,-150.689
-0.2,0,0.0684153,-1.00026,661.566,13.795,2.11524,6.81639,0.548791,-0.835959,-149.512,2.90783,112.539,117.441,113.59,113.7,-147.744,-155.21,-149.345
-0.18519,0.260337,0.069572,-0.718178,664.474,13.795,1.6833,7.46731,0.70484,-0.709366,-147.655,2.89821,114.795,121.245,115.851,115.981,-146.461,-152.952,-147.524
-0.2,1.00684,0.0652922,-0.58387,667.372,13.8327,1.86848,7.30666,0.826752,-0.562567,-145.401,2.86234,116.309,123.895,117.688,117.854,-144.35,-149.511,-145.288
-0.2,2.46975,0.0564593,-0.461882,670.235,13.9774,2.57868,6.59932,0.918467,-0.395498,-142.862,2.8564,116.88,125.309,119.064,119.248,-141.842,-145.472,-142.782
-0.116423,3.63695,0.0453473,-0.260066,673.091,14.7479,3.56076,5.77154,0.972211,-0.234108,-140.126,2.92656,116.686,125.759,120.035,120.148,-139.292,-141.477,-140.099
0.0129123,4.08779,0.0405635,-0.174427,676.018,15.2327,4.49823,5.06778,0.994155,-0.10796,-137.238,3.01405,116.168,125.678,120.652,120.64,-136.753,-137.786,-137.24
0.125312,5.08159,0.0281785,-0.0354184,679.032,16.3683,5.33067,4.50349,0.999814,-0.0192773,-134.239,3.08119,115.491,125.324,120.946,120.821,-134.136,-134.326,-134.242
0.18334,5.05113,0.0191938,0.011715,682.113,16.9774,6.03664,4.00385,0.999424,0.0339313,-131.167,3.11209,114.756,124.791,120.973,120.79,-131.372,-131.031,-131.161
0.2,4.99378,0.0017925,0.0528758,685.225,18.1243,6.6328,3.52263,0.998512,0.0545264,-128.063,3.10046,114.021,124.161,120.843,120.644,-128.424,-127.871,-128.052
0.2,4.96666,-0.0025918,0.0521018,688.326,18.6668,7.18916,3.06616,0.998944,0.0459429,-124.965,3.06051,113.3,123.544,120.681,120.481,-125.295,-124.824,-124.956
0.184267,4.91505,-0.0110474,0.0246498,691.386,19.6989,7.74312,2.61798,0.999801,0.0199702,-121.901,3.01907,112.636,122.995,120.562,120.378,-122.056,-121.849,-121.897
0.173076,4.9,-0.0137029,-0.000105,694.405,20.1914,8.23021,2.22734,0.999877,-0.0156917,-118.876,2.97971,112.139,122.596,120.542,120.368,-118.747,-118.911,-118.879
0.172809,4.9,-0.0189109,-0.0653128,697.385,21.1391,8.57505,1.97506,0.998053,-0.0623778,-115.891,2.94621,111.924,122.453,120.655,120.482,-115.356,-116.014,-115.901
0.183128,3.47236,-0.021498,-0.10574,700.331,21.5973,8.75147,1.88913,0.992811,-0.119694,-112.947,2.92304,112.06,122.624,120.931,120.749,-111.899,-113.173,-112.969
0.2,1.76829,-0.0239633,-0.198354,703.254,22.1262,8.7177,1.9452,0.982235,-0.187658,-110.046,2.91716,112.634,123.108,121.394,121.197,-108.41,-110.411,-110.083
0.2,3.19129,-0.020757,-0.243081,706.171,22.2854,8.52531,2.08086,0.964814,-0.262932,-107.189,2.93501,113.632,123.865,122.05,121.857,-104.947,-107.736,-107.241
0.148657,3.51911,-0.0190533,-0.320981,709.106,22.8876,8.24028,2.23405,0.942993,-0.332814,-104.377,2.96505,114.968,124.845,122.879,122.739,-101.634,-105.12,-104.426
0.0644386,3.7206,-0.0181805,-0.358153,712.071,23.1928,7.851,2.4294,0.92079,-0.39006,-101.608,2.99516,116.586,126.052,123.875,123.815,-98.5461,-102.556,-101.634
-0.0292104,4.25218,-0.0162635,-0.427158,715.067,23.8459,7.34215,2.72747,0.899761,-0.436382,-98.883,3.01883,118.449,127.51,125.029,125.055,-95.6791,-100.073,-98.8703
-0.112759,4.7434,-0.0149527,-0.458318,718.085,24.1996,6.75471,3.16104,0.881245,-0.472659,-96.1991,3.03188,120.476,129.214,126.329,126.428,-93.0064,-97.6932,-96.1458
-0.172505,4.85095,-0.0120754,-0.51251,721.117,24.9809,6.16814,3.71127,0.866173,-0.499744,-93.5556,3.03214,122.559,131.117,127.753,127.902,-90.4731,-95.4102,-93.4693
-0.2,4.8317,-0.0102903,-0.534853,724.149,25.366,5.59846,4.30512,0.854724,-0.519082,-90.9511,3.02409,124.661,133.126,129.275,129.446,-88.0451,-93.1858,-90.8473
-0.2,4.79426,-0.0066572,-0.568506,727.173,26.1148,5.04747,4.87724,0.844788,-0.535101,-88.3845,3.01676,126.774,135.158,130.869,131.038,-85.6836,-90.9944,-88.2775
-0.191747,4.77604,-0.0062051,-0.581361,730.19,26.4791,4.5343,5.39427,0.834819,-0.550524,-85.8541,3.0106,128.889,137.177,132.514,132.674,-83.3579,-88.8238,-85.7486
-0.18226,4.74054,-0.0056212,-0.604865,733.201,27.1891,4.06991,5.84791,0.825061,-0.565044,-83.3583,3.00564,130.994,139.176,134.201,134.352,-81.0586,-86.6626,-83.2553
-0.173081,4.72323,-0.0053973,-0.615877,736.206,27.5354,3.64683,6.24658,0.815509,-0.578744,-80.8953,3.00174,133.095,141.163,135.928,136.069,-78.7847,-84.5105,-80.7951
-0.164912,4.68943,-0.0049632,-0.636572,739.208,28.2114,3.271,6.59004,0.806224,-0.59161,-78.4636,2.99879,135.187,143.137,137.691,137.824,-76.5284,-82.3623,-78.366
-0.158201,4.67292,-0.0047596,-0.646288,742.207,28.5417,2.95679,6.8832,0.797245,-0.603656,-76.0614,2.99667,137.258,145.103,139.489,139.615,-74.2765,-80.2164,-75.9659
-0.153199,4.64062,-0.0043649,-0.664516,745.204,29.1876,2.70232,7.13187,0.78861,-0.614893,-73.6871,2.99528,139.309,147.064,141.319,141.44,-72.0254,-78.0724,-73.5929
-0.149998,4.62482,-0.0041759,-0.67305,748.199,29.5036,2.49301,7.34381,0.780357,-0.625335,-71.339,2.99449,141.351,149.027,143.179,143.296,-69.78,-75.9313,-71.2452
-0.148568,4.59387,-0.0038054,-0.688996,751.193,30.1226,2.31867,7.53235,0.772516,-0.634995,-69.0155,2.99421,143.391,151.001,145.067,145.182,-67.5432,-73.7985,-68.9212
-0.14879,4.57871,-0.0036246,-0.69642,754.188,30.4258,2.17509,7.69417,0.765118,-0.64389,-66.7149,2.99434,145.432,152.983,146.982,147.096,-65.3144,-71.6691,-66.6191
-0.15048,4.54897,-0.0032667,-0.71019,757.182,31.0205,2.05656,7.81687,0.758189,-0.652035,-64.4356,2.99477,147.476,154.962,148.921,149.035,-63.0947,-69.5325,-64.3375
-0.153413,4.53439,-0.0030895,-0.716541,760.177,31.3122,1.96339,7.89712,0.751751,-0.659447,-62.1759,2.99543,149.522,156.935,150.883,150.998,-60.8812,-67.3837,-62.0748
-0.157341,4.50576,-0.002736,-0.728182,763.172,31.8848,1.89767,7.94494,0.745826,-0.666141,-59.9342,2.99624,151.568,158.908,152.865,152.983,-58.67,-65.2266,-59.8293
-0.162007,4.5,-0.0025593,-0.733474,766.168,32.166,1.86265,7.97245,0.740431,-0.672133,-57.7087,2.99712,153.608,160.89,154.867,154.987,-56.4567,-63.0672,-57.5998
-0.167157,4.5,-0.0022051,-0.742995,769.166,32.7204,1.85978,7.98325,0.735582,-0.677436,-55.4978,2.99801,155.641,162.881,156.886,157.009,-54.2379,-60.9059,-55.3845
-0.172545,4.5,-0.0020272,-0.747224,772.164,32.9941,1.87902,7.97342,0.731292,-0.682064,-53.2998,2.99886,157.672,164.877,158.92,159.046,-52.0182,-58.7382,-53.1822
-0.177943,4.5,-0.0016698,-0.754613,775.162,33.5348,1.90446,7.94234,0.727573,-0.68603,-51.1132,2.99962,159.711,166.876,160.968,161.097,-49.8067,-56.5619,-50.9911
-0.183141,4.5,-0.0014899,-0.75777,778.162,33.8019,1.92976,7.89244,0.724435,-0.689343,-48.9362,3.00025,161.761,168.877,163.027,163.159,-47.606,-54.3768,-48.81
-0.187948,4.5,-0.0011286,-0.763004,781.162,34.3298,1.96411,7.8255,0.721885,-0.692013,-46.7672,3.00071,163.813,170.88,165.096,165.231,-45.408,-52.1826,-46.6372
-0.192192,4.5,-0.000947,-0.765078,784.163,34.5908,2.01695,7.74103,0.719929,-0.694047,-44.6045,3.00099,165.859,172.884,167.172,167.311,-43.2047,-49.9772,-44.4711
-0.195717,4.5,-0.0005826,-0.768135,787.164,35.1069,2.08766,7.64279,0.718572,-0.695452,-42.4465,3.00107,167.895,174.887,169.255,169.396,-40.9946,-47.7617,-42.3104
-0.198377,4.5,-0.0004007,-0.769118,790.165,35.3621,2.17213,7.5374,0.717819,-0.69623,-40.2914,3.00093,169.925,176.894,171.341,171.484,-38.7791,-45.5392,-40.1533
-0.2,4.5,-7.1e-05,-0.770027,793.166,35.8671,2.26633,7.43259,0.717665,-0.696388,-38.1377,3.00057,171.947,178.908,173.43,173.573,-36.5595,-43.3137,-37.9984
-0.2,4.48538,-3.25e-05,-0.77013,796.167,36.117,2.36743,7.33176,0.71813,-0.695909,-35.9837,3.00011,173.962,180.928,175.519,175.663,-34.3362,-41.0859,-35.8445
-0.196921,4.42396,3.69e-05,-0.770114,799.167,36.6083,2.46044,7.2456,0.718911,-0.695102,-33.8279,2.99974,175.98,182.958,177.608,177.749,-32.1176,-38.8643,-33.691
-0.190796,4.39387,4.49e-05,-0.770032,802.166,36.849,2.53915,7.17159,0.719653,-0.694334,-31.6701,2.99942,178.006,184.994,179.696,179.833,-29.907,-36.6495,-31.5376
-0.182029,4.33488,5.25e-05,-0.769834,805.166,37.321,2.60641,7.10043,0.720332,-0.693629,-29.5104,2.99912,180.038,187.03,181.784,181.915,-27.7025,-34.4354,-29.3841
